customer_id,last_purchase_date,monetary,frequency,avg_transaction_value,recency,r_score,f_score,m_score,rfm_score_str,rfm_score,rfm_segment,avg_order_value,monetary_rank,frequency_rank,recency_rank,value_tier,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator,preferred_day_of_week,weekend_purchase_ratio,weekend_spending_ratio,q1.0_count,q2.0_count,q3.0_count,q4.0_count,seasonal_variation,preferred_quarter,first_purchase_date,total_transactions,customer_tenure_days,recency_days,active_period_days,purchase_velocity,lifecycle_stage,expected_days_to_purchase,days_overdue,churn_risk
6150,,30590000.0,5,6118000.0,719,2,3,3,233,2.75,Need Attention,6118000.0,48.89,57.68,18.12,Silver,,,,,5,,,,Medium,10416627.093258163,0.0,24050000.0,30590000.0,5,1.703,1.452,Growing,38.56,Medium,,,,,,,,,,,,,,,,,,,
6151,2025-07-01,10876622.0,6,1812770.3333333333,-182,4,4,2,442,3.2,Potential Loyalist,1812770.33,31.82,62.84,71.74,Silver,,1.0,163.0,,6,,,,Medium,3059534.8817231464,287000.0,8000000.0,10876622.0,6,1.688,-0.882,Declining,63.35,High,Tuesday,0.0,0.0,0.0,0.0,3.0,0.0,1.732,3.0,2025-07-01,3.0,163.0,163.0,0.0,0.552,Established,0.0,163.0,Churned
6152,,73275000.0,5,14655000.0,719,2,3,4,234,3.15,Need Attention,14655000.0,63.76,57.68,18.12,Gold,,,,,5,,,,Medium,10316269.916980652,2250000.0,29190000.0,73275000.0,5,0.704,-0.352,Declining,44.5,Medium,,,,,,,,,,,,,,,,,,,
6153,,360000000.0,1,360000000.0,719,2,1,5,215,2.85,Other,360000000.0,85.63,9.58,18.12,Platinum,,,,0.0,1,,,,Low,0.0,360000000.0,360000000.0,360000000.0,1,0.0,0.0,Stable,37.59,Low,,,,,,,,,,,,,,,,,,,
6200,2024-01-03,8754686.0,2,4377343.0,363,2,2,2,222,2.0,Need Attention,4377343.0,28.38,27.7,38.45,Silver,0.0,1.0,708.0,0.0,2,,,,Low,3634223.3851693817,1807559.0,6947127.0,8754686.0,2,0.83,-0.74,Declining,50.93,Medium,Wednesday,0.0,0.0,2.0,0.0,0.0,0.0,1.732,1.0,2024-01-03,2.0,708.0,708.0,0.0,0.085,Veteran,0.0,708.0,Churned
6201,2024-12-02,2760000.0,1,2760000.0,29,3,1,1,311,1.5,Promising,2760000.0,13.27,9.58,53.93,Bronze,,,374.0,0.0,1,,,,Low,0.0,2760000.0,2760000.0,2760000.0,1,0.0,0.0,Stable,8.64,Low,Monday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2024-12-02,1.0,374.0,374.0,0.0,0.08,Veteran,365.0,9.0,At Risk
6250,2025-12-06,2329005366.26,72,32347296.753611114,-340,5,5,5,555,5.0,Champions,32347296.75,96.93,96.87,96.44,Platinum,,0.0,333.0,,41,,,,High,40002254.186972335,248650.0,202500000.0,2329005366.26,72,1.237,0.221,Growing,67.85,Medium,Monday,0.167,0.222,13.0,8.0,1.0,7.0,0.588,1.0,2024-03-06,29.0,645.0,5.0,640.0,1.349,Veteran,22.857142857142858,-17.857142857142858,Active
6251,,120000.0,2,60000.0,719,2,2,1,221,1.6,About To Sleep,60000.0,0.18,27.7,18.12,Bronze,,,,,2,,,,Low,0.0,60000.0,60000.0,120000.0,2,0.0,0.0,Stable,9.66,Medium,,,,,,,,,,,,,,,,,,,
6350,2024-04-07,3813751350.0769234,32,119179729.68990386,268,3,5,5,355,4.5,Loyal Customers,119179729.69,98.28,91.09,42.08,Platinum,,1.0,,,27,,,,High,204888725.20425144,916875.0,984018922.0,3813751350.0769234,32,1.719,-0.435,Declining,97.62,High,Sunday,0.781,0.848,0.0,25.0,0.0,0.0,1.732,2.0,2024-04-07,25.0,613.0,613.0,0.0,1.223,Veteran,0.0,613.0,Churned
6400,2024-05-07,165150000.0,6,27525000.0,238,3,4,4,344,3.75,Loyal Customers,27525000.0,76.54,62.84,44.35,Platinum,,,,,1,,,,Low,27179215.404422548,15750000.0,83000000.0,165150000.0,6,0.987,-0.568,Declining,33.95,Medium,Thursday,0.0,0.0,0.0,2.0,0.0,0.0,1.732,2.0,2024-04-04,2.0,616.0,583.0,33.0,0.097,Veteran,33.0,550.0,Churned
6450,,27800000.0,2,13900000.0,719,2,2,3,223,2.4,Need Attention,13900000.0,47.05,27.7,18.12,Silver,,,,,2,,,,Low,989949.4936611665,13200000.0,14600000.0,27800000.0,2,0.071,0.106,Growing,28.4,Medium,,,,,,,,,,,,,,,,,,,
6550,,16000000.0,2,8000000.0,719,2,2,2,222,2.0,Need Attention,8000000.0,38.45,27.7,18.12,Silver,,,,,2,,,,Low,8909545.442950498,1700000.0,14300000.0,16000000.0,2,1.114,-0.881,Declining,24.96,Medium,,,,,,,,,,,,,,,,,,,
6551,2025-12-02,267212108.05,18,14845117.11388889,-336,5,5,5,555,5.0,Champions,14845117.11,82.68,84.52,94.9,Platinum,,0.0,,,11,,,,High,9592910.461535167,4049549.55,27927928.0,267212108.05,18,0.646,0.195,Growing,58.06,Medium,Monday,0.056,0.102,2.0,0.0,1.0,4.0,0.845,4.0,2024-02-05,7.0,675.0,9.0,666.0,0.311,Veteran,111.0,-102.0,Active
6600,2025-12-03,356855988.0,14,25489713.42857143,-337,5,5,5,555,5.0,Champions,25489713.43,85.5,80.59,95.58,Platinum,,,,,9,,,,Medium,36691137.44484378,2765000.0,140620000.0,356855988.0,14,1.439,1.609,Growing,57.71,Medium,Monday,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2025-02-10,2.0,304.0,8.0,296.0,0.197,Mature,296.0,-288.0,Active
6651,,480000.0,2,240000.0,719,2,2,1,221,1.6,About To Sleep,240000.0,1.6,27.7,18.12,Bronze,,,,,1,,,,Low,84852.8137423857,180000.0,300000.0,480000.0,2,0.354,-0.4,Declining,3.97,Medium,,,,,,,,,,,,,,,,,,,
6701,2024-08-03,7605361.0,10,760536.1,150,3,4,2,342,2.95,Need Attention,760536.1,25.18,74.32,48.89,Silver,,0.0,,,5,,,,Medium,525453.1194110152,120000.0,1450000.0,7605361.0,10,0.691,-0.356,Declining,29.07,Medium,Saturday,0.4,0.417,1.0,1.0,3.0,0.0,0.872,3.0,2024-03-12,5.0,639.0,495.0,144.0,0.235,Veteran,36.0,459.0,Churned
6750,,22500000.0,2,11250000.0,719,2,2,3,223,2.4,Need Attention,11250000.0,43.12,27.7,18.12,Silver,,,,,2,,,,Low,12374368.670764582,2500000.0,20000000.0,22500000.0,2,1.1,-0.875,Declining,26.83,Medium,,,,,,,,,,,,,,,,,,,
6751,2024-06-05,881063875.0,9,97895986.1111111,209,3,4,5,345,4.15,Loyal Customers,97895986.11,91.65,71.56,45.45,Platinum,0.0,1.0,554.0,0.0,9,,,,Medium,88256509.16665007,410000.0,257074000.0,881063875.0,9,0.902,-0.612,Declining,90.17,High,Wednesday,0.0,0.0,0.0,9.0,0.0,0.0,1.732,2.0,2024-06-05,9.0,554.0,554.0,0.0,0.487,Veteran,0.0,554.0,Churned
6800,2025-12-03,1318976928.49,87,15160654.35045977,-337,5,5,5,555,5.0,Champions,15160654.35,94.23,97.79,95.58,Platinum,,0.0,63.0,,34,,,,High,15233972.419358863,230000.0,76189806.0,1318976928.49,87,1.005,0.047,Stable,66.38,Medium,Saturday,0.138,0.228,2.0,11.0,7.0,10.0,0.467,2.0,2024-02-08,30.0,672.0,8.0,664.0,1.339,Veteran,22.896551724137932,-14.896551724137932,Active
7000,2025-07-03,109820000.0,7,15688571.42857143,-184,4,4,4,444,4.0,Champions,15688571.43,70.52,66.03,72.54,Gold,,0.0,,,7,,,,Medium,11619868.657564405,3390000.0,37000000.0,109820000.0,7,0.741,1.579,Growing,49.95,Medium,Thursday,0.0,0.0,1.0,1.0,3.0,0.0,0.872,3.0,2024-05-03,5.0,587.0,161.0,426.0,0.256,Veteran,106.5,54.5,Dormant
7001,2024-05-03,280000.0,2,140000.0,242,3,2,1,321,1.85,Promising,140000.0,1.04,27.7,43.3,Bronze,,,,,2,,,,Low,28284.2712474619,120000.0,160000.0,280000.0,2,0.202,0.333,Growing,10.0,Medium,Friday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2024-05-03,1.0,587.0,587.0,0.0,0.051,Veteran,365.0,222.0,Churned
7050,2024-07-03,213116380.9,16,13319773.80625,181,3,5,4,354,4.1,Loyal Customers,13319773.81,79.73,82.56,47.54,Platinum,,,,,14,,,,High,16145007.328102157,1600000.0,61613340.90000001,213116380.9,16,1.212,2.968,Growing,58.13,Medium,Thursday,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2024-06-06,2.0,553.0,526.0,27.0,0.108,Veteran,27.0,499.0,Churned
7100,,5150000.0,1,5150000.0,719,2,1,1,211,1.25,About To Sleep,5150000.0,19.16,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,5150000.0,5150000.0,5150000.0,1,0.0,0.0,Stable,11.0,Low,,,,,,,,,,,,,,,,,,,
7101,,2580000.0,2,1290000.0,719,2,2,1,221,1.6,About To Sleep,1290000.0,12.04,27.7,18.12,Bronze,,,,,2,,,,Low,127279.22061357855,1200000.0,1380000.0,2580000.0,2,0.099,-0.13,Declining,14.4,Medium,,,,,,,,,,,,,,,,,,,
7103,2024-12-08,78262130.0,6,13043688.333333334,23,3,4,4,344,3.75,Loyal Customers,13043688.33,64.62,62.84,54.36,Gold,,1.0,,,5,,,,Medium,11356492.162231112,2440000.0,31750000.0,78262130.0,6,0.871,3.778,Growing,74.85,High,Sunday,0.5,0.173,0.0,0.0,0.0,3.0,1.732,4.0,2024-12-08,3.0,368.0,368.0,0.0,0.245,Veteran,0.0,368.0,Churned
7104,,9224000.0,1,9224000.0,719,2,1,2,212,1.65,About To Sleep,9224000.0,29.24,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,9224000.0,9224000.0,9224000.0,1,0.0,0.0,Stable,15.03,Low,,,,,,,,,,,,,,,,,,,
7105,,213889.0,1,213889.0,719,2,1,1,211,1.25,About To Sleep,213889.0,0.61,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,213889.0,213889.0,213889.0,1,0.0,0.0,Stable,3.58,Low,,,,,,,,,,,,,,,,,,,
7151,,1700000.0,1,1700000.0,719,2,1,1,211,1.25,About To Sleep,1700000.0,7.74,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1700000.0,1700000.0,1700000.0,1,0.0,0.0,Stable,6.43,Low,,,,,,,,,,,,,,,,,,,
7152,,1743000.0,2,871500.0,719,2,2,1,221,1.6,About To Sleep,871500.0,8.11,27.7,18.12,Bronze,,,,,2,,,,Low,925602.7765731907,217000.0,1526000.0,1743000.0,2,1.062,6.032,Growing,12.83,Medium,,,,,,,,,,,,,,,,,,,
7200,,6980085.0,4,1745021.25,719,2,3,2,232,2.35,Need Attention,1745021.25,23.34,50.86,18.12,Bronze,,,,,4,,,,Medium,1621703.5311074124,225225.0,3912860.0,6980085.0,4,0.929,4.54,Growing,26.2,Medium,,,,,,,,,,,,,,,,,,,
7250,2024-04-07,45070283.42,9,5007809.268888889,268,3,4,3,343,3.35,Loyal Customers,5007809.27,54.79,71.56,42.08,Gold,,,613.0,,5,,,,Medium,3461023.3726479895,1054054.05,11317500.0,45070283.42,9,0.691,-0.653,Declining,40.92,Medium,Sunday,0.111,0.251,0.0,1.0,0.0,0.0,1.732,2.0,2024-04-07,1.0,613.0,613.0,0.0,0.049,Veteran,365.0,248.0,Churned
7251,2024-06-06,2311208039.0,20,115560401.95,208,3,5,5,355,4.5,Loyal Customers,115560401.95,96.81,85.87,45.7,Platinum,,,,,8,,,,Medium,173306168.67387897,0.0,718617812.0,2311208039.0,20,1.5,0.775,Growing,61.28,Medium,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2024-06-06,1.0,553.0,553.0,0.0,0.054,Veteran,365.0,188.0,Churned
7300,,2700000.0,1,2700000.0,719,2,1,1,211,1.25,About To Sleep,2700000.0,12.9,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2700000.0,2700000.0,2700000.0,1,0.0,0.0,Stable,8.5,Low,,,,,,,,,,,,,,,,,,,
7301,,8000000.0,1,8000000.0,719,2,1,2,212,1.65,About To Sleep,8000000.0,26.6,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,8000000.0,8000000.0,8000000.0,1,0.0,0.0,Stable,13.97,Low,,,,,,,,,,,,,,,,,,,
7302,,58483056.0,2,29241528.0,719,2,2,3,223,2.4,Need Attention,29241528.0,59.83,27.7,18.12,Gold,,,,,1,,,,Low,341572.1732928489,29000000.0,29483056.0,58483056.0,2,0.012,0.017,Stable,27.27,Medium,,,,,,,,,,,,,,,,,,,
7400,2024-11-12,1442000.0,3,480666.6666666667,49,3,2,1,321,1.85,Promising,480666.67,6.39,41.77,53.26,Bronze,,,394.0,,2,,,,Low,363153.31932027463,271000.0,900000.0,1442000.0,3,0.756,1.161,Growing,12.14,Medium,Tuesday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2024-11-12,1.0,394.0,394.0,0.0,0.076,Veteran,365.0,29.0,At Risk
7450,,265600000.0,2,132800000.0,719,2,2,5,225,3.2,Need Attention,132800000.0,82.56,27.7,18.12,Platinum,,,,,2,,,,Low,185544819.38335007,1600000.0,264000000.0,265600000.0,2,1.397,-0.994,Declining,42.6,Medium,,,,,,,,,,,,,,,,,,,
7500,2024-05-06,73314500.0,5,14662900.0,239,3,3,4,334,3.4,Loyal Customers,14662900.0,63.88,57.68,44.04,Gold,,,,,4,,,,Medium,12014126.301983012,3107500.0,29240000.0,73314500.0,5,0.819,-0.178,Declining,42.41,Medium,Monday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2024-05-06,1.0,584.0,584.0,0.0,0.051,Veteran,365.0,219.0,Churned
7550,2025-04-07,131271967.0,9,14585774.111111112,-97,4,4,4,444,4.0,Champions,14585774.11,73.96,71.56,63.57,Gold,22.9,0.0,431.0,183.0,9,,,,Medium,13532415.110017765,1701006.0,42525000.0,131271967.0,9,0.928,0.518,Growing,53.1,Medium,Sunday,0.556,0.502,0.0,4.0,0.0,5.0,1.012,4.0,2024-10-06,9.0,431.0,248.0,183.0,0.626,Veteran,22.875,225.125,Churned
7600,,401900800.0,67,5998519.402985075,719,2,5,5,255,4.25,Need Attention,5998519.4,86.0,96.19,18.12,Platinum,,,,,67,,,,High,14145966.920990923,334400.0,83417600.0,401900800.0,67,2.358,-0.363,Declining,64.21,Medium,,,,,,,,,,,,,,,,,,,
7601,,15736000.0,3,5245333.333333333,719,2,2,2,222,2.0,Need Attention,5245333.33,37.96,41.77,18.12,Silver,,,,,3,,,,Low,3957020.3857616573,1281000.0,9195000.0,15736000.0,3,0.754,4.642,Growing,29.26,Medium,,,,,,,,,,,,,,,,,,,
7651,,1957796495.96,8,244724561.995,719,2,4,5,245,3.9,Need Attention,244724562.0,95.95,68.61,18.12,Platinum,,,,,8,,,,Medium,339027836.41002584,237000.0,842622913.98,1957796495.96,8,1.385,0.163,Growing,60.93,Medium,,,,,,,,,,,,,,,,,,,
7750,,1657658.0,1,1657658.0,719,2,1,1,211,1.25,About To Sleep,1657658.0,7.62,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1657658.0,1657658.0,1657658.0,1,0.0,0.0,Stable,6.38,Low,,,,,,,,,,,,,,,,,,,
7901,,5528000.0,2,2764000.0,719,2,2,1,221,1.6,About To Sleep,2764000.0,20.02,27.7,18.12,Bronze,,,,,2,,,,Low,3162181.5254662405,528000.0,5000000.0,5528000.0,2,1.144,-0.894,Declining,17.59,Medium,,,,,,,,,,,,,,,,,,,
7950,2025-07-01,28570000.0,5,5714000.0,-182,4,3,3,433,3.25,Loyal Customers,5714000.0,47.67,57.68,71.74,Silver,113.2,0.0,616.0,453.0,5,,,,Medium,4634358.6395530505,1500000.0,12040000.0,28570000.0,5,0.811,-0.042,Stable,38.07,Medium,Thursday,0.0,0.0,0.0,4.0,1.0,0.0,1.311,2.0,2024-04-04,5.0,616.0,163.0,453.0,0.244,Veteran,113.25,49.75,Dormant
8000,2024-01-04,12612613.0,1,12612613.0,362,2,1,2,212,1.65,About To Sleep,12612613.0,34.03,9.58,38.57,Silver,,,707.0,0.0,1,,,,Low,0.0,12612613.0,12612613.0,12612613.0,1,0.0,0.0,Stable,16.95,Low,Thursday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2024-01-04,1.0,707.0,707.0,0.0,0.042,Veteran,365.0,342.0,Churned
8050,2025-11-02,244215000.0,5,48843000.0,-306,5,3,5,535,4.3,Loyal Customers,48843000.0,81.08,57.68,88.14,Platinum,,,400.0,,3,,,,Low,75555979.71041074,7400000.0,183520000.0,244215000.0,5,1.547,6.795,Growing,46.51,Medium,Sunday,0.2,0.03,0.0,0.0,0.0,2.0,1.732,4.0,2024-11-06,2.0,400.0,39.0,361.0,0.15,Veteran,361.0,-322.0,Active
8100,2025-09-05,129036000.0,4,32259000.0,-248,4,3,4,434,3.65,Loyal Customers,32259000.0,73.71,50.86,79.91,Gold,,,97.0,-550.0,4,,,,Medium,42223090.72849436,2800000.0,93636000.0,129036000.0,4,1.309,-0.708,Declining,46.35,Medium,Friday,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2024-03-04,2.0,647.0,97.0,550.0,0.093,Veteran,550.0,-453.0,Active
8150,2025-10-01,8704407.0,17,512023.9411764706,-274,5,5,2,552,3.8,Potential Loyalist,512023.94,28.26,83.42,81.94,Silver,,0.0,,,6,,,,Medium,392233.23194648337,225225.0,1576575.0,8704407.0,17,0.766,0.003,Stable,31.92,Medium,Wednesday,0.059,0.049,0.0,5.0,1.0,3.0,0.853,2.0,2024-04-07,9.0,613.0,71.0,542.0,0.44,Veteran,67.75,3.25,At Risk
8151,2025-08-05,169565382.34714285,51,3324811.4185714284,-217,4,5,4,454,4.35,Champions,3324811.42,76.66,94.29,76.04,Platinum,,0.0,213.0,,31,,,,High,3863356.433249924,112000.0,18500000.0,169565382.34714285,51,1.162,-0.317,Declining,59.12,Medium,Monday,0.0,0.0,4.0,10.0,3.0,0.0,0.854,2.0,2024-04-12,17.0,608.0,128.0,480.0,0.839,Veteran,30.0,98.0,Churned
8250,2024-05-04,11850400.0,2,5925200.0,241,3,2,2,322,2.25,Promising,5925200.0,32.68,27.7,43.61,Silver,0.0,1.0,586.0,0.0,2,,,,Low,2835781.0352705303,3920000.0,7930400.0,11850400.0,2,0.479,-0.506,Declining,52.65,Medium,Saturday,1.0,1.0,0.0,2.0,0.0,0.0,1.732,2.0,2024-05-04,2.0,586.0,586.0,0.0,0.102,Veteran,0.0,586.0,Churned
8300,2024-04-07,120000.0,2,60000.0,268,3,2,1,321,1.85,Promising,60000.0,0.18,27.7,42.08,Bronze,,,613.0,,2,,,,Low,28284.2712474619,40000.0,80000.0,120000.0,2,0.471,-0.5,Declining,9.66,Medium,Sunday,0.5,0.667,0.0,1.0,0.0,0.0,1.732,2.0,2024-04-07,1.0,613.0,613.0,0.0,0.049,Veteran,365.0,248.0,Churned
8301,2024-05-11,456018000.01,23,19826869.565652173,234,3,5,5,355,4.5,Loyal Customers,19826869.57,86.73,87.71,44.78,Platinum,,1.0,,,17,,,,High,26696226.178917088,150000.0,91000000.0,456018000.01,23,1.346,0.987,Growing,91.71,High,Saturday,0.217,0.104,0.0,5.0,0.0,0.0,1.732,2.0,2024-05-11,5.0,579.0,579.0,0.0,0.259,Veteran,0.0,579.0,Churned
8350,2024-05-06,536700000.0,8,67087500.0,239,3,4,5,345,4.15,Loyal Customers,67087500.0,88.21,68.61,44.04,Platinum,,1.0,,,6,,,,Medium,61179161.66006667,200000.0,165000000.0,536700000.0,8,0.912,-0.679,Declining,85.9,High,Monday,0.0,0.0,0.0,3.0,0.0,0.0,1.732,2.0,2024-05-06,3.0,584.0,584.0,0.0,0.154,Veteran,0.0,584.0,Churned
8351,2025-04-12,35373000.0,4,8843250.0,-102,4,3,3,433,3.25,Loyal Customers,8843250.0,51.11,50.86,65.42,Gold,,1.0,243.0,,4,,,,Medium,5659139.94496219,2639000.0,15834000.0,35373000.0,4,0.64,-0.085,Stable,67.3,High,Saturday,0.5,0.522,0.0,2.0,0.0,0.0,1.732,2.0,2025-04-12,2.0,243.0,243.0,0.0,0.247,Mature,0.0,243.0,Churned
8400,2024-07-08,4882632.0,4,1220658.0,176,3,3,1,331,2.2,Other,1220658.0,18.8,50.86,48.03,Bronze,,,671.0,,1,,,,Low,795636.4068898975,443874.0,2219379.0,4882632.0,4,0.652,-0.68,Declining,10.85,Medium,Friday,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2024-02-09,2.0,671.0,521.0,150.0,0.089,Veteran,150.0,371.0,Churned
8401,,60439180.0,5,12087836.0,719,2,3,4,234,3.15,Need Attention,12087836.0,60.57,57.68,18.12,Gold,,,,,4,,,,Medium,14858552.306684524,0.0,28486080.0,60439180.0,5,1.229,-0.344,Declining,41.09,Medium,,,,,,,,,,,,,,,,,,,
8450,,61942320.0,6,10323720.0,719,2,4,4,244,3.5,Need Attention,10323720.0,60.93,62.84,18.12,Gold,,,,,3,,,,Low,10179886.025310893,1824900.0,23254440.0,61942320.0,6,0.986,0.0,Stable,38.45,Medium,,,,,,,,,,,,,,,,,,,
8500,2025-10-01,62210401.0,16,3888150.0625,-274,5,5,4,554,4.6,Champions,3888150.06,61.06,82.56,81.94,Gold,,0.0,,,12,,,,High,3877490.617374841,169671.0,15008000.0,62210401.0,16,0.997,0.672,Growing,49.96,Medium,Monday,0.0,0.0,0.0,0.0,1.0,4.0,1.311,4.0,2024-10-07,5.0,430.0,71.0,359.0,0.349,Veteran,89.75,-18.75,Active
8502,,352000000.0,5,70400000.0,719,2,3,5,235,3.55,Need Attention,70400000.0,85.26,57.68,18.12,Platinum,,,,,5,,,,Medium,136164606.26756132,0.0,312000000.0,352000000.0,5,1.934,-0.915,Declining,53.1,Medium,,,,,,,,,,,,,,,,,,,
8551,2025-02-06,1731485.0,2,865742.5,-37,3,2,1,321,1.85,Promising,865742.5,7.99,27.7,57.68,Bronze,,,308.0,,2,,,,Low,877862.4622413809,245000.0,1486485.0,1731485.0,2,1.014,-0.835,Declining,12.78,Medium,Thursday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-02-06,1.0,308.0,308.0,0.0,0.097,Mature,365.0,-57.0,Active
8552,,13554000.0,1,13554000.0,719,2,1,2,212,1.65,About To Sleep,13554000.0,36.0,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,13554000.0,13554000.0,13554000.0,1,0.0,0.0,Stable,17.73,Low,,,,,,,,,,,,,,,,,,,
8600,2024-12-11,532950000.0,3,177650000.0,20,3,2,5,325,3.45,Promising,177650000.0,88.08,41.77,55.04,Platinum,32.5,0.0,430.0,65.0,2,,,,Low,222319370.5010879,33100000.0,433650000.0,532950000.0,3,1.251,-0.886,Declining,44.82,Medium,Wednesday,0.0,0.0,0.0,0.0,0.0,3.0,1.732,4.0,2024-10-07,3.0,430.0,365.0,65.0,0.209,Veteran,32.5,332.5,Churned
8650,,351500000.0,6,58583333.333333336,719,2,4,5,245,3.9,Need Attention,58583333.33,85.14,62.84,18.12,Platinum,,,,,6,,,,Medium,65397566.21363418,9500000.0,168000000.0,351500000.0,6,1.116,-0.326,Declining,54.67,Medium,,,,,,,,,,,,,,,,,,,
8700,,2000000.0,1,2000000.0,719,2,1,1,211,1.25,About To Sleep,2000000.0,9.77,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,2000000.0,2000000.0,2000000.0,1,0.0,0.0,Stable,7.24,Low,,,,,,,,,,,,,,,,,,,
8750,2025-03-02,179905330.75,45,3997896.238888889,-61,3,5,4,354,4.1,Loyal Customers,3997896.24,77.15,93.12,59.71,Platinum,,0.0,,,21,,,,High,3435858.6277402565,424000.0,14100000.0,179905330.75,45,0.859,0.073,Stable,58.56,Medium,Monday,0.067,0.049,3.0,4.0,4.0,0.0,0.596,2.0,2024-01-08,11.0,703.0,284.0,419.0,0.469,Veteran,41.9,242.1,Churned
8900,2024-08-11,60155210.0,4,15038802.5,142,3,3,4,334,3.4,Loyal Customers,15038802.5,60.44,50.86,49.94,Gold,22.3,0.0,554.0,67.0,4,,,,Medium,13673366.438543642,6142500.0,35000000.0,60155210.0,4,0.909,-0.742,Declining,41.04,Medium,Wednesday,0.25,0.103,0.0,3.0,1.0,0.0,1.225,2.0,2024-06-05,4.0,554.0,487.0,67.0,0.217,Veteran,22.333333333333332,464.6666666666667,Churned
9001,,8363636.4,2,4181818.2,719,2,2,2,222,2.0,Need Attention,4181818.2,27.64,27.7,18.12,Silver,,,,,2,,,,Low,4268353.63526764,1163636.4,7200000.0,8363636.4,2,1.021,5.187,Growing,20.64,Medium,,,,,,,,,,,,,,,,,,,
9050,,5520000.0,1,5520000.0,719,2,1,1,211,1.25,About To Sleep,5520000.0,19.9,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,5520000.0,5520000.0,5520000.0,1,0.0,0.0,Stable,11.3,Low,,,,,,,,,,,,,,,,,,,
9100,2025-03-01,16436000.0,3,5478666.666666667,-60,3,2,2,322,2.25,Promising,5478666.67,39.31,41.77,59.28,Silver,,,488.0,,1,,,,Low,2930601.530971642,3540000.0,8850000.0,16436000.0,3,0.535,0.821,Growing,19.06,Medium,Saturday,0.667,0.754,1.0,0.0,1.0,0.0,1.0,1.0,2024-08-10,2.0,488.0,285.0,203.0,0.123,Veteran,203.0,82.0,Churned
9150,2024-07-08,27487464.0,23,1195107.1304347827,176,3,5,3,353,3.7,Loyal Customers,1195107.13,46.81,87.71,48.03,Silver,,1.0,,,16,,,,High,650784.9279818183,238000.0,2928000.0,27487464.0,23,0.545,0.132,Growing,75.44,High,Monday,0.0,0.0,0.0,1.0,4.0,0.0,1.311,3.0,2024-06-06,5.0,553.0,521.0,32.0,0.271,Veteran,8.0,513.0,Churned
9250,,484000.0,1,484000.0,719,2,1,1,211,1.25,About To Sleep,484000.0,1.72,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,484000.0,484000.0,484000.0,1,0.0,0.0,Stable,4.02,Low,,,,,,,,,,,,,,,,,,,
9300,2025-11-09,701760694.03,51,13760013.608431373,-313,5,5,5,555,5.0,Champions,13760013.61,90.29,94.29,92.26,Platinum,,0.0,333.0,,28,,,,High,24480597.21260111,468000.0,134300000.0,701760694.03,51,1.779,-0.431,Declining,64.51,Medium,Sunday,0.137,0.075,8.0,2.0,3.0,2.0,0.663,1.0,2024-04-11,15.0,609.0,32.0,577.0,0.739,Veteran,41.214285714285715,-9.214285714285715,Active
9350,2025-07-01,689331297.35,26,26512742.205769233,-182,4,5,5,455,4.75,Champions,26512742.21,90.05,89.31,71.74,Platinum,,1.0,,,16,,,,High,38681446.88412788,2064000.0,140450000.0,689331297.35,26,1.459,0.717,Growing,92.74,High,Monday,0.0,0.0,0.0,0.0,8.0,5.0,1.052,3.0,2024-09-12,13.0,455.0,163.0,292.0,0.857,Veteran,24.333333333333332,138.66666666666666,Churned
9400,,7920000.0,1,7920000.0,719,2,1,2,212,1.65,About To Sleep,7920000.0,25.8,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,7920000.0,7920000.0,7920000.0,1,0.0,0.0,Stable,13.65,Low,,,,,,,,,,,,,,,,,,,
